#Voltage(V),Current(A)
-8.641500000000136, -1.6723595763e-05
-8.641400000000136, -1.6567446437e-05
-8.641300000000136, -1.6500809579e-05
-8.641200000000136, -1.6601574316e-05
-8.641100000000137, -1.6646023141e-05
-8.641000000000137, -1.6591329768e-05
-8.640900000000137, -1.6521231373e-05
-8.640800000000137, -1.668267214e-05
-8.640700000000137, -1.6586001948e-05
-8.640600000000138, -1.6533300368e-05
-8.640500000000138, -1.665605123e-05
-8.640400000000138, -1.6673000573e-05
-8.640300000000138, -1.6511143258e-05
-8.640200000000139, -1.6366637283e-05
-8.640100000000139, -1.6434642021e-05
-8.64000000000014, -1.6479045371e-05
-8.63990000000014, -1.64104531e-05
-8.63980000000014, -1.6417685401e-05
-8.63970000000014, -1.6595182387e-05
-8.63960000000014, -1.6604011762e-05
-8.63950000000014, -1.6514381059e-05
-8.63940000000014, -1.65404781e-05
-8.63930000000014, -1.6697680621e-05
-8.639200000000141, -1.6493911971e-05
-8.639100000000141, -1.6431453332e-05
-8.639000000000141, -1.6612768377e-05
-8.638900000000142, -1.6638741727e-05
-8.638800000000142, -1.6497535398e-05
-8.638700000000142, -1.6409254386e-05
-8.638600000000142, -1.6587768187e-05
-8.638500000000143, -1.6623996999e-05
-8.638400000000143, -1.6503710867e-05
-8.638300000000143, -1.6526915715e-05
-8.638200000000143, -1.66272348e-05
-8.638100000000144, -1.655440974e-05
-8.638000000000144, -1.6341124137e-05
-8.637900000000144, -1.6404717826e-05
-8.637800000000144, -1.6453230273e-05
-8.637700000000144, -1.6278503608e-05
-8.637600000000145, -1.6183181287e-05
-8.637500000000145, -1.6329846403e-05
-8.637400000000145, -1.629749022e-05
-8.637300000000145, -1.617331327e-05
-8.637200000000146, -1.6127443814e-05
-8.637100000000146, -1.6320534996e-05
-8.637000000000146, -1.620369585e-05
-8.636900000000146, -1.6049512851e-05
-8.636800000000147, -1.6040177798e-05
-8.636700000000147, -1.6008641978e-05
-8.636600000000147, -1.5955845811e-05
-8.636500000000147, -1.5929972506e-05
-8.636400000000148, -1.6019734176e-05
-8.636300000000148, -1.5940850062e-05
-8.636200000000148, -1.5789339159e-05
-8.636100000000148, -1.5700217773e-05
-8.636000000000148, -1.5877585611e-05
-8.635900000000149, -1.5874151359e-05
-8.635800000000149, -1.5785280993e-05
-8.63570000000015, -1.5754965716e-05
-8.63560000000015, -1.5988460291e-05
-8.63550000000015, -1.5924502804e-05
-8.63540000000015, -1.5935118427e-05
-8.63530000000015, -1.6061343558e-05
-8.63520000000015, -1.6125077309e-05
-8.63510000000015, -1.601245458e-05
-8.63500000000015, -1.5959625671e-05
-8.634900000000151, -1.6177404177e-05
-8.634800000000151, -1.6181315004e-05
-8.634700000000151, -1.6044365111e-05
