#Voltage(V),Current(A)
-8.677700000000051, -2.6655609275e-08
-8.677600000000051, -2.6552944732e-08
-8.677500000000052, -2.6746059589e-08
-8.677400000000052, -2.6694069177e-08
-8.677300000000052, -2.6737398073e-08
-8.677200000000052, -2.6543998999e-08
-8.677100000000053, -2.6537520625e-08
-8.677000000000053, -2.6538168996e-08
-8.676900000000053, -2.6615968096e-08
-8.676800000000053, -2.6558158339e-08
-8.676700000000054, -2.66330904e-08
-8.676600000000054, -2.6544091369e-08
-8.676500000000054, -2.6374252116e-08
-8.676400000000054, -2.6503217398e-08
-8.676300000000055, -2.6481783877e-08
-8.676200000000055, -2.6611735038e-08
-8.676100000000055, -2.6894326766e-08
-8.676000000000055, -2.6733626868e-08
-8.675900000000055, -2.6753150806e-08
-8.675800000000056, -2.6715792245e-08
-8.675700000000056, -2.6361032468e-08
-8.675600000000056, -2.632136642e-08
-8.675500000000056, -2.6364382677e-08
-8.675400000000057, -2.6447484203e-08
-8.675300000000057, -2.6379190388e-08
-8.675200000000057, -2.6372036999e-08
-8.675100000000057, -2.6428731204e-08
-8.675000000000058, -2.6420028831e-08
-8.674900000000058, -2.6358780048e-08
-8.674800000000058, -2.6380236662e-08
-8.674700000000058, -2.6248084595e-08
-8.674600000000058, -2.6222815919e-08
-8.674500000000059, -2.6269050935e-08
-8.674400000000059, -2.5451502239e-08
-8.67430000000006, -2.6149399091e-08
-8.67420000000006, -2.6229946215e-08
-8.67410000000006, -2.6091697691e-08
-8.67400000000006, -2.6285102095e-08
-8.67390000000006, -2.6306846479e-08
-8.67380000000006, -2.6329658454e-08
-8.67370000000006, -2.5897110234e-08
-8.67360000000006, -2.5944693505e-08
-8.673500000000061, -2.5808464699e-08
-8.673400000000061, -2.5836289552e-08
-8.673300000000062, -2.5946507165e-08
-8.673200000000062, -2.6031779399e-08
-8.673100000000062, -2.5973973194e-08
-8.673000000000062, -2.6046885537e-08
-8.672900000000062, -2.5991910846e-08
-8.672800000000063, -2.59031534e-08
-8.672700000000063, -2.5791168312e-08
-8.672600000000063, -2.6069896464e-08
-8.672500000000063, -2.5934921766e-08
-8.672400000000064, -2.5953287519e-08
-8.672300000000064, -2.5973704965e-08
-8.672200000000064, -2.5652569846e-08
-8.672100000000064, -2.5615680244e-08
-8.672000000000065, -2.5644602886e-08
-8.671900000000065, -2.5672934001e-08
-8.671800000000065, -2.5765213962e-08
-8.671700000000065, -2.5901442768e-08
-8.671600000000065, -2.581139924e-08
-8.671500000000066, -2.5669120163e-08
-8.671400000000066, -2.5631091916e-08
-8.671300000000066, -2.5684160576e-08
-8.671200000000066, -2.5745878318e-08
-8.671100000000067, -2.584255121e-08
-8.671000000000067, -2.5721149655e-08
-8.670900000000067, -2.5934250303e-08
-8.670800000000067, -2.5807930015e-08
-8.670700000000068, -2.558684109e-08
-8.670600000000068, -2.5425835659e-08
-8.670500000000068, -2.5465604736e-08
-8.670400000000068, -2.5620584765e-08
-8.670300000000069, -2.5550480842e-08
-8.670200000000069, -2.5393323e-08
-8.670100000000069, -2.5473894993e-08
-8.67000000000007, -2.5608263954e-08
-8.66990000000007, -2.5635886303e-08
-8.66980000000007, -2.5470935583e-08
-8.66970000000007, -2.5601949005e-08
-8.66960000000007, -2.5575156215e-08
-8.66950000000007, -2.5271189585e-08
-8.66940000000007, -2.522028808e-08
-8.66930000000007, -2.5286283289e-08
-8.669200000000071, -2.5497882916e-08
-8.669100000000071, -2.5357925537e-08
-8.669000000000072, -2.5101483558e-08
-8.668900000000072, -2.4998852766e-08
-8.668800000000072, -2.499192675e-08
-8.668700000000072, -2.516138764e-08
-8.668600000000072, -2.5124784031e-08
-8.668500000000073, -2.5115857838e-08
-8.668400000000073, -2.4961321898e-08
-8.668300000000073, -2.5163853223e-08
-8.668200000000073, -2.5060362674e-08
-8.668100000000074, -2.5068846554e-08
-8.668000000000074, -2.5004997184e-08
